,Sex,Sample ID,Season,Site,Month,Year,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,Unnamed: 86,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
Ad_chum_salmon,0.5198702150162154,13.389626269015244,0.17255888168228772,0.6303820525353404,0.9075070049466479,0.9199878529365219,0.9356927926843963,0.45306050972787415,0.7877045307396437,0.8039643518451719,0.0,0.7323874320760161,0.7883049876422219,0.2787611180573698,0.046538406444054714,0.5733487629923132,0.47363762611390636,0.0742345808823951,0.3335621050756372,0.499912776182153,0.0010459246173858405,0.9482689672803968,0.9986124413734749,0.9084882857332611,0.905130580575209,0.2924486173210257,0.8973985283381712,0.2246841846961929,0.14244714617422427,0.6350416766241316,0.4603172912727339,0.9923026396953805,0.01500197040145912,0.4440747824123217,0.06768511414066225,0.4017707320712205,0.8700051757548866,0.8874200696881769,0.34190015030428844,0.28348097923671056,0.8936798218908774,0.13327323961090254,0.9518310077980692,0.47067574093824793,0.019530625105548705,0.9272543334378966,0.6892981847660234,0.6814058969024244,0.6434174161338688,0.21066340253777827,0.2470399403883642,0.1397731118397868,0.04438148481871218,0.5996897482632747,0.01569342376598981,0.20214381432096407,0.9483314342039926,0.5537735819940042,0.9752368406111156,0.12410719496844891,0.9126001766101037,0.3398593512217636,0.42454388176552815,0.7589433200893038,0.5429967728292008,0.33017974008025,0.8020904120293106,0.08812243028465516,0.6789099034507735,0.04610177370611879,0.03229220876939243,0.28953395351246736,0.2918932102578573,0.7237198440814082,0.41867029498147135,0.9787746035261472,0.9534264480184037,0.03735084791246668,0.2858234267228432,0.8082192908620769,0.26792634575039975,0.9146235018571214,0.83491606210481,0.23380261450165885,0.610936510529392,0.47123759107947727,0.8192330726458547,0.17480071061568525,0.9881224772723913,0.6776343905272237,0.8248594863952079,0.28860082331998904,0.6077432903717208,0.8798791508159979,0.3626489461747834,0.33594303742125065,0.3042836908666101,0.28492360183592547,0.8559623502874805,0.10050605861144968,0.6794662251387803,0.18016590371306518,0.053677081706266505
Ad_coho_salmon,0.9362998461846279,13.058803726605152,0.9037322697351753,0.012576271188107446,0.10753238519559838,0.4493727084344248,0.019843670219935827,0.5933174533163684,0.7494492880128705,0.5227172669817529,0.7323874320760161,0.0,0.9411135259848977,0.3741420446851884,0.9088687226341298,0.9749854877805989,0.8667843691315404,0.3275773655855847,0.8862214974900299,0.26170389430971297,0.9087593826574809,0.5579388904498918,0.06803588895439994,0.5406666467168214,0.22158887778921155,0.32391628106371506,0.1786393167382001,0.06626136171380037,0.8940484896035096,0.20365064615689576,0.361212687034699,0.3681748362270798,0.44646985816456586,0.45776090037757544,0.734469397591038,0.33493322428124606,0.943293298089005,0.0965783631073256,0.8522721378419575,0.3604265652555515,0.6113178417586101,0.5115619596025335,0.059624439173260324,0.3884604847959161,0.9437735346195653,0.7124423703143093,0.8596195259308025,0.13502637135597684,0.4572099728445347,0.5528126150079248,0.7330470459848742,0.7023328641391745,0.9811116826211312,0.25808838281750845,0.4250715241629449,0.8529763470781001,0.7765808685988229,0.6129330126902691,0.21471495404632024,0.929509694413797,0.7135314295900685,0.397645686556922,0.2634488493914904,0.8622085186938849,0.7874204610348345,0.6343761392976339,0.581574366519153,0.2106331140933131,0.11267025394679908,0.4819573173112567,0.27535489697003723,0.04747782540204959,0.939006235891064,0.4172710511871103,0.6067286946827207,0.20307547927287772,0.16412630043913878,0.9877865553633802,0.3120993342964784,0.217625516035308,0.5062695644448141,0.5601089828804005,0.6958306673393448,0.7471749661935815,0.9480161991068876,0.4944272929013802,0.4906796325778554,0.18813037880884076,0.08681115379561266,0.4922231456723487,0.9853118183164303,0.15666280200782245,0.9187327112990463,0.9006360713319395,0.893752935698329,0.28099412279432534,0.5955854442155307,0.5967400798665774,0.15787063621268194,0.5602270906072948,0.028493258183951653,0.8027239189484842,0.04006757206312195
Ad_pink_salmon,0.32984255722423894,13.466086055271004,0.6632838680302565,0.07480626525731326,0.5007658727154439,0.005907148544767704,0.03259806024171774,0.13157268359828456,0.03919900214859762,0.8339678227848044,0.7883049876422219,0.9411135259848977,0.0,0.4069510521305484,0.7230612346951798,0.49642342826505625,0.45649807741537574,0.5038760286897894,0.4100168307463655,0.07833652900796984,0.05769226986416465,0.5116924231463605,0.8506851540055828,0.2506231790773251,0.6055663478245068,0.7689962923819207,0.5452854411598992,0.5522682498077136,0.6347290454418316,0.4374568303052834,0.17887703782804998,0.7095508495742,0.10893539121565932,0.2527551447940459,0.06015592190136887,0.5050220363373652,0.1565878934023095,0.5585092941333061,0.058011038398249726,0.4988599415543593,0.4309363865867687,0.5706184020010239,0.6033433327953179,0.30155485908861723,0.5477456095977714,0.6763062792457548,0.43158536874229936,0.5703388450373397,0.13463467795201878,0.6779127024286422,0.5583629502831227,0.604789404049014,0.6343829136422368,0.2642432508954259,0.4667331072312363,0.5445551761932156,0.625056437518646,0.3313871882520667,0.9010902111885426,0.28272308141881464,0.8994731313224333,0.41391394253788083,0.6845999102697421,0.6238427474347052,0.1168207514542724,0.12581668238549892,0.32387514594266686,0.034926527154357845,0.5752287449339206,0.25632351061561975,0.09054376203125558,0.7773166065270718,0.6700310730144705,0.8312265654375994,0.3067297044707271,0.3433286946859092,0.315017018206292,0.5473549611830225,0.16450099643952532,0.5275822110438844,0.7563755371216541,0.814235862491149,0.8225720521933108,0.8916870817408944,0.8907033927497922,0.8103263344343783,0.8917815018635061,0.002358597726630718,0.5945163421243542,0.4965357597259502,0.4678168758168668,0.6360001706046985,0.6182288859091036,0.8146375852885317,0.8837146314600807,0.545201328610597,0.03607216546410419,0.07131767495055596,0.7396665050170634,0.256069117862216,0.7784645584496858,0.7822402643545433,0.136401845014544
Ad_sockeye_salmon,0.3775145989897034,13.607529305059517,0.34125483026683046,0.6874043870392189,0.42633670905922505,0.23837645035743893,0.3823034286882424,0.8026766574289493,0.3231058920903327,0.623465775774382,0.2787611180573698,0.3741420446851884,0.4069510521305484,0.0,0.39079740573917565,0.09949925182572239,0.44931871467306617,0.519509130005239,0.9483186452767876,0.10984134868956386,0.7254651676665543,0.10830197669094765,0.17290935396505824,0.20655765696074857,0.5587801705216424,0.24611906793810068,0.1519138119778537,0.16604612532016683,0.7168140973751276,0.594459625838457,0.20825499408337966,0.15846871671046114,0.2819721902649315,0.7882539705153151,0.0426665594461374,0.48560861094428653,0.3985753154283038,0.274800691508827,0.9412696248707814,0.4752745743536866,0.3900054031349065,0.3254792271623336,0.29257728672811734,0.8821934662929073,0.7254522382224012,0.8227856831598366,0.5925026198063902,0.030117558247846343,0.8362508567982095,0.4526757373333339,0.16527273821520883,0.9801026344548855,0.46352380222786305,0.6276523779188211,0.525690996924047,0.529128263719978,0.7569861649557448,0.7638718671490421,0.581932794986968,0.442284505252188,0.928642110266501,0.4052776836773778,0.8841953092435957,0.6798127527474287,0.163809445732651,0.67905076427007,0.6165116211543507,0.8770529901576142,0.27792339992051607,0.8476959705268242,0.5550030737544797,0.21625779361716024,0.29531914935782555,0.2837633124355753,0.7558670330204024,0.8022972944745321,0.5432485255129462,0.3100137594873337,0.6003621324696243,0.5270953087355585,0.5744228749156522,0.812868804717777,0.4153077785078829,0.6122523178227386,4.073954479011377e-05,0.5379086631454476,0.5940239203294654,0.382554222481704,0.22051521773066296,0.3873887884573114,0.9804231019528713,0.8219719358937458,0.8852961481600038,0.6849780073161807,0.8078898390773599,0.3089146097388884,0.34160397576014456,0.8890117334862324,0.8121534995391394,0.7034883810508761,0.6597679862619947,0.75485732459962,0.39898891445745466
Ad_steelhead,0.9433876177821888,13.385830427858318,0.4323405102035007,0.4183464057292673,0.014689834617058417,0.028175869561059552,0.425924241229379,0.025415980410386174,0.4319577728400661,0.24623914383394618,0.046538406444054714,0.9088687226341298,0.7230612346951798,0.39079740573917565,0.0,0.7203815414569469,0.9814540386348805,0.5910616321826637,0.7699724531879052,0.4608658456388297,0.6994545074326689,0.8220442891216276,0.8405500883503073,0.2891037582736976,0.9395958363087383,0.825164743367545,0.526365084469829,0.41725477026137947,0.09149580435375193,0.47706402893530364,0.05660934382921268,0.07050281276182868,0.6869226210042366,0.946408587615251,0.572688951423959,0.15581542181243624,0.17160683165767698,0.6402375125873102,0.9781868525122703,0.2056494916863859,0.3462980240849719,0.7123520907921557,0.6567580977530822,0.8112705003097761,0.6707706330554396,0.11383602614063848,0.14857801616824085,0.7811707722607847,0.9664795883962932,0.2381125757123268,0.40283297497099013,0.1584134780577836,0.8617547473848799,0.023603750007112123,0.4654967088760963,0.4928247740075502,0.35418031273160266,0.8500135205249657,0.7535722683659732,0.24562673696840276,0.46525547394787414,0.9019872762838338,0.7393753993871972,0.4431988145447071,0.3766151232088272,0.8887321028206676,0.10683844066470649,0.11625866787300387,0.12017277427555684,0.7385004749540643,0.6620866073264432,0.17909701878959572,0.3386222363294211,0.7443093862725648,0.5808874372041818,0.47413314215718594,0.12600168104270015,0.32467040077827536,0.5530077365533707,0.2656028039909796,0.7087056361649758,0.55715723573388,0.9140196683913253,0.03262546794967103,0.6023552188353127,0.3227496344128734,0.7664694381468928,0.7286710441281289,0.10856618569061727,0.07728608761734279,0.2767630812002958,0.8456713763758529,0.8454897151072427,0.9879576210604591,0.7947968061730246,0.7777010987068154,0.3086286925110763,0.3302835322670009,0.16364525067287672,0.5734214001830547,0.010097995540729432,0.4032929143492846,0.8927401677826672
American_Shad,0.5040221082602002,13.469447601862054,0.008446385678399615,0.20370315055828436,0.3919411389055588,0.10182713582366709,0.0627851981127111,0.3035788058602088,0.32375646090498966,0.020897689435674716,0.5733487629923132,0.9749854877805989,0.49642342826505625,0.09949925182572239,0.7203815414569469,0.0,0.43457994557348156,0.5319800973116122,0.1929092409941192,0.7372017647611248,0.3680409108306415,0.45159401454771786,0.26605252630589815,0.5517054084711308,0.4671092045129208,0.0026115246640254774,0.34323325707106245,0.6899713400014466,0.4917884684695558,0.5087944392047106,0.22689813805806525,0.9391650377520985,0.2995886212780178,0.7170614929488182,0.205238511896929,0.5050502606003867,0.1574880072398387,0.9229798792404581,0.11481771342241998,0.19779379130600305,0.9695226155677654,0.1703313437261076,0.3499961534410586,0.2142086707044012,0.11123512435767591,0.4532380799922734,0.159237087223269,0.08105152002917948,0.810722878417665,0.24590257765888413,0.9247465314137256,0.8184469301840703,0.48737054704480154,0.7624610232428058,0.690288206668617,0.8876944510389806,0.0833551040996714,0.4069815794595264,0.48388294727105985,0.4776220928847744,0.3034091589049003,0.18198711540040402,0.17329771171297714,0.36611017947747904,0.21114844548510903,0.5695685035924938,0.3824836856196234,0.5638995234092545,0.6253130487172334,0.5293074185521716,0.8373330396925222,0.5135667053049116,0.8253342733485332,0.025923364241766333,0.8837379672329703,0.7232374313291717,0.47433412055021484,0.08230422936171367,0.10226367534979042,0.7945119888399149,0.7191741576118321,0.8989402423028496,0.16948311978917263,0.09104512679589571,0.21777333912043262,0.22175753099568363,0.6741193022465398,0.13525316160709488,0.9879554081135777,0.215244927140117,0.09146720150012244,0.447542282295742,0.8511864808674238,0.6021784121498855,0.6369160748409068,0.4403931130095522,0.24386509518752308,0.3064350810723885,0.057535200115773066,0.8382198171462262,0.7301819250163708,0.7244518038718609,0.3782758251707399
Atka_Mackerel,0.9673120711511388,13.658737472059114,0.7706648658610112,0.884570758423925,0.39491858857122486,0.9668537333355124,0.08184898048011102,0.17446912739078602,0.5127728295213272,0.3111954317670872,0.47363762611390636,0.8667843691315404,0.45649807741537574,0.44931871467306617,0.9814540386348805,0.43457994557348156,0.0,0.385904609196976,0.6986761362915579,0.4239382051659939,0.4962559379104966,0.14811233390680956,0.600347590386772,0.029281613828672115,0.5568231312862989,0.8922664450169036,0.07736200773491009,0.8832677572723305,0.8062938828507261,0.8855994167159219,0.17203727229348464,0.408619595010673,0.474242196783612,0.15874515706894443,0.5639339033102166,0.19202366556374773,0.3145873415703778,0.2623055133646416,0.7752378954714065,0.2526766046576613,0.008126911375977208,0.05265854012728399,0.2575898504498815,0.641338120784262,0.010634990851498327,0.751637752889683,0.11514268850402465,0.6521024656370222,0.8524422405551483,0.7830367756515768,0.6082539806068367,0.783363722924534,0.0905382522003556,0.47629618292039577,0.020765375433485556,0.9964735407190755,0.8096037610403544,0.297993851598472,0.5305119367638262,0.20632072837113635,0.15617828397527522,0.6736851360634141,0.4060981586465965,0.4196088340743318,0.26415691632936333,0.415666307081073,0.3600783865404731,0.6060195622243063,0.32584324611177984,0.11224296895801344,0.5737328511113402,0.696000816564374,0.15705158331622626,0.4296618355399092,0.9414116523234335,0.27920951525512616,0.40765410759297716,0.5432009653315695,0.2968852550679155,0.673029614299251,0.5359069389983107,0.4149881323010641,0.543938724174961,0.857878063753246,0.3441808992216264,0.6747326799570913,0.02749437431222601,0.27325786375473915,0.8023609310647805,0.01318686000916558,0.7022888081773356,0.15999042520702023,0.7447827208648283,0.3700858471833931,0.6826147741238257,0.40207647900009913,0.8768355478632405,0.3864577794217857,0.2679362588908206,0.03250407134855182,0.6358011870109571,0.8780011522915473,0.5717921045918255
Bathyraja_interrupta,0.40435389292343527,13.624037583574562,0.3261176778990541,0.7125428388680568,0.046990204383726586,0.24085335402810237,0.2659148832993893,0.15029723979772602,0.2481689651316734,0.811111315957932,0.0742345808823951,0.3275773655855847,0.5038760286897894,0.519509130005239,0.5910616321826637,0.5319800973116122,0.385904609196976,0.0,0.6220124710639563,0.6903528213406789,0.7978623743596523,0.2195498981875713,0.8775177092657064,0.3743952542398754,0.1446765955962782,0.38707035485041663,0.06575740908845384,0.24941013792416733,0.4722694468976968,0.43805669434348216,0.2540069100031802,0.29959098407002327,0.5861342132699674,0.8749820773975054,0.32527113153337006,0.7538440528966368,0.3202962362498841,0.5676166601830869,0.20683205430025198,0.8530008077140321,0.17579281940409486,0.2082651689654459,0.9174233961413122,0.3012108473908256,0.04067284273272476,0.2141239405060088,0.6871877397123624,0.7059322903912917,0.08842748816210488,0.556179522287924,0.2397916171392821,0.7946755250174355,0.7672665850909834,0.28944666603152247,0.8322338448782706,0.8804479730531248,0.66923591487274,0.9969935297366738,0.8000007255261227,0.7195481135018661,0.6853061496378461,0.16964589302345234,0.8027141862634455,0.28617530518976897,0.15347705526466404,0.14682886072749612,0.25923929754921216,0.5634604398719734,0.03155039395485293,0.7912657601157465,0.8903134295587131,0.9925052632255944,0.741955737941856,0.03516264784972478,0.8801365981564686,0.4229815448496844,0.16919477394780846,0.9111273934853683,0.693050584814559,0.9699490472171604,0.6587857751191734,0.13787473363354963,0.9570033374169438,0.34155027796826154,0.09836565267183472,0.3043481773498259,0.3731025691943344,0.812179774936477,0.38437963717362045,0.08021708917466575,0.39062350101706145,0.3720129939565071,0.5468367843757189,0.6348135152109898,0.12315408401127259,0.8946954174656949,0.3936328760917581,0.03182276660016403,0.4272908207408972,0.29749532162218983,0.5295933134126026,0.9126202947283545,0.4692562138914186
Bay_Goby,0.27342534654365414,13.344193720208516,0.4699712770134231,0.0916686396790608,0.8007792092952005,0.21601696912939194,0.8703494877401151,0.8542975751976858,0.8794995474934687,0.24894634582183917,0.3335621050756372,0.8862214974900299,0.4100168307463655,0.9483186452767876,0.7699724531879052,0.1929092409941192,0.6986761362915579,0.6220124710639563,0.0,0.5651121880217855,0.18621675515379477,0.4881009045511122,0.13737313405804008,0.9547552601949472,0.2414045042465438,0.9437928465725934,0.18122812377713293,0.5564317098190305,0.6686711483289556,0.17682875943436505,0.4260220163543841,0.7599701279225612,0.0892427815679937,0.10893391590495594,0.9703790765476529,0.6503563176807613,0.013024587454385839,0.21765489394609816,0.5027413537969782,0.9540893858301902,0.0002964870516518614,0.20239089659724496,0.8905994519212436,0.2080161286357164,0.038417660008208676,0.2987273371540262,0.2918693767182927,0.9542062828609751,0.12356292500375543,0.194764339471588,0.4251468324900666,0.5556461635217103,0.6588122451313129,0.1857531037614616,0.7370855800737102,0.9920338161169896,0.0008465832309778598,0.9384978187526726,0.6141035063437509,0.051204929631634255,0.26120921334802083,0.9894533124805104,0.8881574879158513,0.04611773236989314,0.26629102509861957,0.8137684635354316,0.038393353867380964,0.4307555138661724,0.2768198828040336,0.3010776371335996,0.3514984204293651,0.2566769539085496,0.22848736870523356,0.42747094276691355,0.5922594559195549,0.09482784667324795,0.6493154002029216,0.6016752656340086,0.16558471872300273,0.4275477711153941,0.9006700301826087,0.35807763252342184,0.9553667859190899,0.352909340115687,0.04468388420876179,0.493516929015403,0.6149523798655842,0.4648398056376729,0.7473054276325423,0.9582495438919074,0.814753570855018,0.5185638864252567,0.20838015939823262,0.07949405350639716,0.21636540136616667,0.03780064840075059,0.16553566973968226,0.8912320863795088,0.44552901894859276,0.4930023866752582,0.07486935698668362,0.7462839960435006,0.6638221647139233
Bering_Flounder,0.30941335869310815,13.445609289287487,0.5932336431438288,0.8136659201781691,0.957817414026602,0.008063048200031009,0.6613580715613314,0.8537690938331537,0.8635429135834503,0.49208038818419564,0.499912776182153,0.26170389430971297,0.07833652900796984,0.10984134868956386,0.4608658456388297,0.7372017647611248,0.4239382051659939,0.6903528213406789,0.5651121880217855,0.0,0.4253574152478976,0.9709196462864575,0.9414025562582615,0.1794878190704362,0.5337003923813192,0.6214348744310649,0.7813583453829277,0.08701334463151933,0.15808639822931247,0.6678371583626057,0.11704921700914084,0.34050309403253376,0.7325202920251779,0.7387158119982119,0.402279183158305,0.3977191947349099,0.7776569041492024,0.5382479207452687,0.973166706796146,0.608819755657945,0.3291239973936664,0.9640935737142943,0.7158880353049579,0.29404459226916135,0.7160360691402599,0.5477552471949769,0.004089635386110513,0.5179245159569527,0.07856712240381125,0.19938766971018407,0.21106434781000694,0.38177283580647126,0.9421733553097495,0.009831102973765327,0.6979576856664576,0.374505266700071,0.8924120957951821,0.809467645288064,0.3559166674643527,0.6355662027096772,0.04945254396001264,0.003082793013594043,0.6285454735937827,0.3976383388986521,0.7391678614320932,0.0665607775754743,0.25439787731317653,0.5810739785641408,0.7324512248158194,0.5675835187237851,0.970410966638417,0.6959888054082265,0.8063207743850576,0.3962211633478705,0.06678035631005175,0.10959536561319472,0.3638915487167913,0.5995771779668142,0.1417672960529628,0.32346658005792517,0.9029471566669126,0.7257320017496768,0.27001378375046337,0.02246136463840742,0.6781750800021987,0.8006767107296852,0.3661589670593157,0.17210030851133695,0.6242275511071333,0.8623538422639319,0.9699954845085711,0.38021057668257274,0.5834993597989163,0.810588054916225,0.6819901064959761,0.7887698934598538,0.1364577193089931,0.8858828715424298,0.535957669661897,0.30937237792768113,0.5488798705669647,0.8557642336022482,0.6179107164550688
Big_Skate,0.9562728604844386,13.542609162756992,0.08929312204582696,0.3904432915843694,0.5633972743642893,0.8795442863099288,0.6293959906592009,0.15404198442393757,0.896718224738625,0.854314390545526,0.0010459246173858405,0.9087593826574809,0.05769226986416465,0.7254651676665543,0.6994545074326689,0.3680409108306415,0.4962559379104966,0.7978623743596523,0.18621675515379477,0.4253574152478976,0.0,0.4489408737147256,0.697720326910306,0.0926810469145859,0.004832036691882036,0.47345562384921647,0.39230884439089886,0.7972514349461356,0.5920646546150271,0.3301248879461397,0.7535834039186442,0.7428581810409574,0.9653714280540268,0.4838085404461314,0.8181190075265136,0.7401684464863582,0.2664574213979003,0.45958180715122654,0.16907937622081626,0.9180045884596607,0.6762370635260154,0.5274239856731979,0.595067192706793,0.5138777609785162,0.9481342607219189,0.5216515499698177,0.7357360058986634,0.007189227563030309,0.5228832859584585,0.9979174988322923,0.1369615275277305,0.28932416569801145,0.8908647443859868,0.7081540317591067,0.19272988457390172,0.11572821108352682,0.5387541868439877,0.42836606578333225,0.8125266028580048,0.23846373570720159,0.3632213374560531,0.6911565678047085,0.7583900655075009,0.9089005946184531,0.07727135863945522,0.9420118570984378,0.20956432960434512,0.9995002624044317,0.10583274783354335,0.12218907827168246,0.7902750011102329,0.7986924580920634,0.0699579191762777,0.3116424765820969,0.3626437496831416,0.666685011290872,0.7343354890617737,0.23231271408417464,0.8728881504070969,0.06283882923362383,0.5407667136737845,0.6651433689549475,0.5318507294030335,0.12689082429598741,0.5911332432717793,0.862886877699551,0.45752462392094584,0.36356498025808504,0.0804799252797852,0.15763057919497603,0.7560003714655371,0.0320482122946848,0.1388512316048418,0.7083655548235723,0.39614703560686815,0.10484739975760393,0.3013267179736372,0.22424113341019558,0.17107264551039458,0.6728821555771883,0.04383092901011798,0.4660080905498022,0.8771492662041498
Blackbelly_Eelpout,0.2932932185905567,13.989103879350052,0.2697762490156137,0.9242131810924933,0.2808899075523099,0.8544673321838959,0.8559936181046929,0.49764956025535645,0.8887474219107125,0.6055704785262942,0.9482689672803968,0.5579388904498918,0.5116924231463605,0.10830197669094765,0.8220442891216276,0.45159401454771786,0.14811233390680956,0.2195498981875713,0.4881009045511122,0.9709196462864575,0.4489408737147256,0.0,0.5602541765705861,0.217785622169416,0.31794417258114915,0.34357203767796396,0.14206107178015515,0.18152885925459217,0.5720318773953668,0.0919533188009487,0.11258371556479918,0.389375554029711,0.67538591290233,0.4884106082917167,0.48064697857358396,0.3403004351571032,0.19984751218423213,0.7111155565650542,0.6645782953793347,0.7133921007094379,0.5040569946438547,0.018168505841021587,0.5445581590145776,0.4084955080260395,0.23450272264097205,0.7594215104690811,0.21679595072075664,0.5762043408606067,0.2138901909184826,0.21318473410394334,0.9443593098276009,0.006633192464251758,0.5045922258410431,0.2666503879918549,0.43196379620684844,0.8928533312172295,0.132632516888183,0.14298854721651988,0.5400232650499208,0.9047070531803765,0.6641845730033843,0.7965472902938071,0.23735905927580114,0.697392081211567,0.94709254622097,0.5991147619930353,0.36273870098104066,0.20497123622731783,0.8310035220366018,0.11290488770070717,0.8144172413369567,0.2799739184330503,0.330234799422399,0.7609728780661769,0.9583808934068064,0.17883976231746557,0.7456672255834902,0.05288485002508003,0.5478847445116023,0.31275731813620644,0.11349824385155893,0.7943803910600751,0.6338621642529968,0.01150696070317625,0.6035809316647704,0.7348741296276613,0.7621108276828531,0.8357469701884143,0.03204763366415264,0.46630673533911293,0.25377202597166293,0.6292509998214717,0.8361552585483064,0.17290926983323773,0.18491583030770387,0.9584249367542246,0.3065997985817528,0.8729640830265247,0.14600686843935817,0.044550794864466,0.33996841996272775,0.07936811846169467,0.2548933115013553
